시도명,시군구명,행정구역_코드,행정동명,경도,위도
경기도,부천시 원미구,31051571,역곡1동,126.81038829419631,37.49232905218072
경기도,부천시 원미구,31051581,역곡2동,126.80381798482776,37.48764186843182
경기도,부천시 원미구,31051561,원미1동,126.79313040620578,37.49626109632028
경기도,부천시 원미구,31051541,원미2동,126.79052050434676,37.49076195424654
경기도,부천시 원미구,31051641,중1동,126.76607730639869,37.500782670523975
경기도,부천시 원미구,31051651,중2동,126.77628338218685,37.49690289028127
경기도,부천시 원미구,31051661,중3동,126.77271050807951,37.506909970060036
경기도,부천시 원미구,31051671,중4동,126.76323336604665,37.508859050969676
경기도,부천시 원미구,31051611,중동,126.7670800340847,37.49115018533227
경기도,부천시 원미구,31051591,춘의동,126.80241759219214,37.50247383068511
경기도,성남시 분당구,31023720,구미1동,127.09327226130694,37.35248904858704
경기도,성남시 분당구,31023670,구미동,127.12122971196399,37.34260174704387
경기도,성남시 분당구,31023710,금곡동,127.09598784240845,37.36297884811236
경기도,성남시 분당구,31023760,백현동,127.10991271504774,37.38971317160336
경기도,성남시 분당구,31023510,분당동,127.14464732496673,37.368888350678766
경기도,성남시 분당구,31023740,삼평동,127.10831864047977,37.40195903498839
경기도,성남시 분당구,31023580,서현1동,127.14920937650514,37.38559858615024
경기도,성남시 분당구,31023590,서현2동,127.13742451799064,37.375239350155134
경기도,성남시 분당구,31023530,수내1동,127.11598271569254,37.37905579626971
경기도,성남시 분당구,31023540,수내2동,127.1230235408265,37.37495689363435
경기도,성남시 분당구,31023520,수내3동,127.12941299194787,37.364849273410805
경기도,성남시 분당구,31023620,야탑1동,127.12593936199872,37.41307062218711
경기도,성남시 분당구,31023640,야탑2동,127.12744205751109,37.407681800065745
경기도,성남시 분당구,31023630,야탑3동,127.1508424504002,37.40458468721661
경기도,성남시 분당구,31023680,운중동,127.05849323816275,37.38187244499501
경기도,성남시 분당구,31023600,이매1동,127.13350106433413,37.39532785352912
경기도,성남시 분당구,31023610,이매2동,127.1220584077459,37.398936047677765
경기도,성남시 분당구,31023770,정자1동,127.10676120630416,37.37134095746835
경기도,성남시 분당구,31023550,정자2동,127.11870481709086,37.366599542691446
경기도,성남시 분당구,31023560,정자3동,127.12305477412188,37.35760301020494
경기도,성남시 분당구,31023780,정자동,127.11166097157333,37.36673095484904
경기도,성남시 분당구,31023750,판교동,127.09264976112627,37.38785465843393
경기도,성남시 수정구,31021650,고등동,127.08101875049199,37.42914007433619
경기도,성남시 수정구,31021600,단대동,127.15729943262072,37.45493394523582
경기도,성남시 수정구,31021670,복정동,127.13077715947654,37.45876015820836
경기도,성남시 수정구,31021610,산성동,127.15286857328599,37.45660592256658
경기도,성남시 수정구,31021580,수진1동,127.13580919516667,37.438466415131536
경기도,성남시 수정구,31021590,수진2동,127.12604185724989,37.43643070650476
경기도,성남시 수정구,31021660,시흥동,127.08331707520676,37.41202089430514
경기도,성남시 수정구,31021640,신촌동,127.10500520371376,37.4498954375329
경기도,성남시 수정구,31021510,신흥1동,127.14055497427779,37.44091675365587
경기도,성남시 수정구,31021520,신흥2동,127.1480865253303,37.44968722918384
경기도,성남시 수정구,31021530,신흥3동,127.14669498314319,37.44293278309763
경기도,성남시 수정구,31021620,양지동,127.1663231983984,37.46414668405706
경기도,성남시 수정구,31021680,위례동,127.14696536339298,37.46780409038453
경기도,성남시 수정구,31021540,태평1동,127.12359413172085,37.44576309358173
경기도,성남시 수정구,31021550,태평2동,127.13640630804149,37.44759555498313
경기도,성남시 수정구,31021560,태평3동,127.13218337081278,37.445399405818215
경기도,성남시 수정구,31021570,태평4동,127.14082116466216,37.448550602932556
경기도,성남시 중원구,31022530,금광1동,127.16619133689423,37.44435779336755
경기도,성남시 중원구,31022540,금광2동,127.16790600318741,37.44922698137741
경기도,성남시 중원구,31022610,도촌동,127.1608866529336,37.41932193463414
경기도,성남시 중원구,31022570,상대원1동,127.18015391994514,37.44025175331682
경기도,성남시 중원구,31022580,상대원2동,127.1580117063664,37.43527623484746
경기도,성남시 중원구,31022590,상대원3동,127.16330032456234,37.438995648973076
경기도,성남시 중원구,31022510,성남동,127.13271785542638,37.431356731101374
경기도,성남시 중원구,31022550,은행1동,127.16719280260908,37.45249370550411
경기도,성남시 중원구,31022560,은행2동,127.17503712628604,37.461056747626486
경기도,성남시 중원구,31022620,중앙동,127.15220582925738,37.43994027548212
경기도,성남시 중원구,31022600,하대원동,127.1459231144918,37.428152464323794
경기도,수원시 권선구,31012610,곡선동,127.0238172201853,37.236373596182744
경기도,수원시 권선구,31012570,구운동,126.97045373304043,37.28086890944603
경기도,수원시 권선구,31012600,권선1동,127.02698823074957,37.25835482606849
경기도,수원시 권선구,31012640,권선2동,127.02468585362308,37.24602482399152
경기도,수원시 권선구,31012650,금곡동,126.94432709683564,37.27364150392803
