자치구,행정동,힐링,액티비티,문화,음식,쇼핑,숙박,체험다양성_엔트로피,체험다양성_표준편차
수원시 권선구,곡선동,1.1116202959424402,0.8930895326579023,1.1297989075381725,5.208955943448407,2.584147498898344,0.0,1.3659395825005094,1.8557303951160498
수원시 권선구,구운동,1.0906879732684671,0.9238271479084336,1.1891378679290932,4.819068275836059,3.9068190520620827,0.0,1.3784081402320503,1.9091763239719373
수원시 권선구,권선1동,1.0034337801460311,0.8886689533652878,1.389862998317477,5.846820003742127,2.7680811610420837,0.0,1.341579612429498,2.0969820294044643
수원시 권선구,권선2동,1.0738982750765729,0.8553865244990965,1.1942264193696548,5.3673096904530215,2.6268892438051967,0.0,1.3551921054446074,1.9193280554873213
수원시 권선구,금곡동,0.9772406178899593,1.0010947016519278,1.0794940985063386,4.473966529582572,3.85804601170783,0.0,1.3814881177064469,1.8111861433216012
수원시 권선구,서둔동,1.0896179887984156,1.0035564268507189,1.361009086629444,5.033484128632223,3.405625002656466,0.0,1.397668787095593,1.8657928315459624
수원시 권선구,세류2동,1.1104413114376128,0.9597521742177508,1.2305233731020015,5.388251685613292,2.762384852645948,0.0,1.3715082538844945,1.922333778417696
수원시 권선구,세류3동,1.0056991301094869,0.8823687601617106,1.4774801474390822,5.782929445425445,3.192767413222968,0.0,1.3520448621622487,2.1082979904342802
수원시 권선구,입북동,0.980386205929259,0.9158058131435369,1.0182318802445516,4.499103790101852,3.9192697192214645,0.0,1.365484255939529,1.8457454189212157
수원시 권선구,평동,1.1766406229790216,1.0460964147473346,1.2581539085088687,5.2499985867100065,2.73619650270891,0.0,1.3941121829960252,1.8544719765546382
수원시 권선구,호매실동,1.0790721061007982,1.0355187244639248,1.1608080541459878,4.80149649955701,2.7561912600774665,0.0,1.4023746107208144,1.713232938094196
수원시 영통구,광교1동,1.0170428120423034,0.7716795262261159,1.3561409802605051,6.731818750038405,4.669703699174242,0.0,1.284328836663192,2.658054811393345
수원시 영통구,광교2동,1.1054491124420767,0.8507550003330293,1.2570451309382418,6.310507467195282,2.856995522098737,0.0,1.3138421434134473,2.278759364346003
수원시 영통구,망포1동,1.19264306391627,0.9118255769852271,1.0143963848820017,5.577398712201832,2.6593157478986953,0.0,1.3441250911344815,1.9985309163617164
수원시 영통구,망포2동,1.1077700498521346,0.9197865011735497,1.0550481925808661,5.522357701076798,2.6192396893899135,0.0,1.3443510648521853,1.9771707353920533
수원시 영통구,매탄1동,0.9676761647977589,0.8669076673291668,1.4639392704906218,6.354184793430523,2.67655522438665,0.0,1.312625463041749,2.2819086306881924
수원시 영통구,매탄2동,0.9333989590888299,0.7457465198012444,1.1820054924234373,5.69202695742129,2.5018186340236324,0.0,1.3076709399855602,2.054942870278135
수원시 영통구,매탄3동,1.060906977176194,0.8603582236353405,1.1465883630216005,5.61408126753666,2.562137916785888,0.0,1.3360183259581309,2.0095439922322207
수원시 영통구,매탄4동,0.8998647706962951,0.7727908841412559,1.2481112513107542,5.540030762406938,2.452728918222631,0.0,1.3209062910975753,1.9910660605037753
수원시 영통구,영통1동,1.163591745511107,0.8637766429531547,1.1203639614063323,5.695932738312543,2.7539745072884494,0.0,1.3405281225043075,2.0477185301493295
수원시 영통구,영통2동,1.1058249319490518,0.8453752703272011,1.0366599666613947,5.473334138689313,2.552155878744121,0.0,1.3365952810199528,1.963028842519779
수원시 영통구,영통3동,1.1739081995508078,0.8786882048492144,1.083911422146139,5.5185887173942785,2.745365866201386,0.0,1.3494056392758447,1.9826807796643213
수원시 영통구,원천동,0.9578740392897168,0.7556803911644558,1.2181193808110036,5.406170294726237,2.5070304563236263,0.0,1.3311430149176406,1.943315994570433
수원시 장안구,송죽동,0.9471823446039391,0.7756095697688495,1.3313615929768639,5.124375958174485,3.542853171815736,0.0,1.3534141642849395,1.9587658032124742
수원시 장안구,연무동,0.9944374310352809,0.7429017690342357,1.2300921332087575,5.6072653247358275,3.6713396116716814,0.0,1.3235569526208049,2.1438218401722686
수원시 장안구,영화동,0.9803565847232177,0.9344006268284568,1.8021655845265734,6.217364943915438,3.5582955844844837,0.0,1.3528341826278902,2.282869446248394
수원시 장안구,율천동,1.0204751288457268,0.8139051863978131,1.0393838882438027,4.572867709935792,3.6743874953878617,0.0,1.363389632206305,1.8211824246071409
수원시 장안구,정자1동,1.0084706859434491,0.7547405663190954,1.172291042223154,4.911877593248743,3.3641532845429682,0.0,1.3571578918691716,1.868434399989061
수원시 장안구,정자2동,1.0432205584274876,0.826862748722464,1.377709329212991,5.270361043033647,3.5206437883173702,0.0,1.365141363734484,1.984252584623382
수원시 장안구,정자3동,1.0515826267777433,0.8246630111821763,1.1676010527555485,4.6632709036586615,3.2304175101120416,0.0,1.3825602334473612,1.7545712356538141
수원시 장안구,조원1동,0.9672716954733007,0.7817370079855371,1.4837226259214413,5.7719431240825605,3.6863762606369246,0.0,1.3362367609055132,2.1821577748264946
