행정구,행정동,카테고리,리뷰수,평균평점,평균긍정점수,로그리뷰수,보정평점,보정긍정점수,인기도
인천 중구,도원동,음식,40,4.55,7.999,3.713572066704308,4.357533265000075,7.787478723869719,5.242476735573225
서울 마포구,망원2동,음식,141,3.8297872340425534,6.8768085106382975,4.955827057601261,3.8411127633333613,6.92669035210342,5.241667185099098
경기 군포시,군포1동,음식,49,4.204081632653061,7.962448979591837,3.912023005428146,4.130401930895588,7.789160686334981,5.241564968703921
서울 서초구,서초1동,음식,132,3.727272727272727,7.052651515151515,4.890349128221754,3.751579529133363,7.084425106562958,5.2410786516788335
경기 화성시,동탄5동,음식,138,3.7971014492753623,6.931231884057971,4.9344739331306915,3.812416213910285,6.9757933716951515,5.240875521982055
경기 하남시,천현동,음식,155,3.664516129032258,6.925290322580645,5.049856007249537,3.692120979017367,6.9660911328580575,5.240616874651936
서울 영등포구,당산2동,음식,138,3.6594202898550723,7.063913043478261,4.9344739331306915,3.690621342115413,7.093165166566948,5.24026781374006
인천 부평구,부평3동,힐링,19,4.842105263157895,9.675263157894738,2.995732273553991,4.398295388378497,8.528209891471453,5.240042728217322
서울 서초구,양재2동,쇼핑,40,4.35,8.18375,3.713572066704308,4.219602230517317,7.914892516973168,5.239998377665326
경기 연천군,장남면,문화,48,4.25,7.9437500000000005,3.8918202981106265,4.16268074803037,7.772935848249149,5.239353831289046
서울 영등포구,서초1동,음식,40,4.45,8.07775,3.713572066704308,4.288567747758696,7.841789068697306,5.238183707451437
경기 고양시,창릉동,문화,32,4.46875,8.52875,3.4965075614664802,4.274738587400088,8.092675319688874,5.23786790779593
경기 수원시,조원1동,액티비티,40,4.425,8.091249999999999,3.713572066704308,4.271326368448351,7.851099413524891,5.235723610661283
경기 안성시,안성3동,음식,42,4.404761904761905,8.016666666666666,3.7612001156935624,4.26228215616674,7.806896099740728,5.235474561257876
경기 부천시,옥길동,음식,76,3.960526315789474,7.492631578947369,4.343805421853684,3.954648184787281,7.459082616855785,5.232436956717539
서울 용산구,후암동,음식,70,3.914285714285714,7.652285714285714,4.2626798770413155,3.917465106477323,7.58379279527777,5.232189146230012
서울 강서구,등촌1동,음식,80,4.0,7.379250000000001,4.394449154672439,3.9871115241837187,7.367895571269834,5.231201433375095
경기 화성시,진안동,음식,142,3.7464788732394365,6.911056338028169,4.962844630259907,3.7671058085625275,6.956773537402773,5.23040030923296
경기 동두천시,불현동,힐링,22,4.7727272727272725,9.191363636363636,3.1354942159291497,4.393423234250109,8.348094149611095,5.2298252110904055
서울 용산구,남영동,음식,168,3.75,6.709642857142858,5.1298987149230735,3.7674028460752926,6.768461107443246,5.228902012050901
서울 서초구,양재2동,음식,147,3.63265306122449,6.974965986394557,4.997212273764115,3.665072299212148,7.0123258544511735,5.228252255411921
서울 동작구,사당1동,음식,120,3.825,7.00825,4.795790545596741,3.838673401231916,7.048578014380027,5.2233999982578325
경기 양주시,옥정1동,음식,69,4.086956521739131,7.468840579710145,4.248495242049359,4.054447464023039,7.4375145515453305,5.223173412586598
인천 강화군,삼산면,음식,78,3.91025641025641,7.468717948717948,4.3694478524670215,3.9139263476042125,7.440351729004622,5.2225421608446325
인천 연수구,옥련2동,음식,94,3.9148936170212765,7.216808510638298,4.553876891600541,3.9172940122321824,7.2329800534325335,5.22202641357899
서울 종로구,창신1동,음식,126,3.7222222222222223,7.0442857142857145,4.844187086458591,3.748173120625031,7.078428930447526,5.221574540755465
서울 마포구,서강동,음식,179,3.6927374301675977,6.668826815642459,5.19295685089021,3.71440065670053,6.72809018266215,5.221417510239972
경기 성남시,삼평동,힐링,26,4.576923076923077,8.852307692307692,3.295836866004329,4.3122029402273725,8.224403772373721,5.220996603213185
경기 연천군,미산면,문화,42,4.5,7.859047619047619,3.7612001156935624,4.328948822833407,7.6965627664073955,5.220828840628229
서울 종로구,청운효자동,힐링,41,4.195121951219512,8.201219512195122,3.7376696182833684,4.114185243559397,7.931589253973622,5.22048124965119
인천 강화군,교동면,쇼핑,41,4.2682926829268295,8.124146341463414,3.7376696182833684,4.165032701186515,7.878029931939724,5.219253483236602
경기 의정부시,의정부2동,음식,128,3.75,6.98875,4.859812404361672,3.7721707491096192,7.029272369756464,5.218809890203273
인천 중구,운서동,문화,73,4.164383561643835,7.295068493150684,4.30406509320417,4.117988234835213,7.299491933894986,5.218362550547279
경기 광주시,신현동,음식,146,3.732876712328767,6.848082191780822,4.990432586778736,3.7544934717683196,6.899596134051486,5.217648710338646
경기 파주시,파평면,힐링,47,4.276595744680851,7.858085106382978,3.871201010907891,4.180568144153913,7.7083656305299035,5.216702838623799
경기 하남시,신장2동,음식,77,3.9220779220779223,7.451818181818181,4.356708826689592,3.923546624947415,7.426355431415197,5.216508895618269
서울 서초구,서초3동,힐링,30,4.466666666666667,8.574666666666667,3.4339872044851463,4.265352695208425,8.103203458009245,5.215994607714421
서울 노원구,하계2동,액티비티,20,4.75,9.437999999999999,3.044522437723423,4.361498141315905,8.433520157485361,5.214969851022675
인천 부평구,청천2동,음식,40,4.325,8.094750000000001,3.713572066704308,4.202360851206972,7.8535132066283415,5.214564369704276
서울 강남구,도곡1동,음식,110,3.9454545454545453,6.960545454545454,4.709530201312334,3.9432572607031595,7.0107325467534665,5.213597883113056
경기 수원시,서둔동,문화,55,4.1454545454545455,7.712363636363636,4.02535169073515,4.092286703698691,7.614983095677311,5.213268024667023
서울 중랑구,묵2동,힐링,40,4.25,8.1555,3.713572066704308,4.150636713275937,7.8954097583524785,5.211722827638309
서울 성북구,안암동,음식,160,3.74375,6.6991249999999996,5.081404364984463,3.762567018932609,6.761650370699121,5.2078461409349535
경기 시흥시,목감동,음식,323,3.3591331269349847,6.296842105263158,5.780743515792329,3.3892578573900423,6.3507148562593665,5.205050183487431
서울 관악구,행운동,음식,72,4.027777777777778,7.395277777777778,4.290459441148391,4.00818810411116,7.379708510938264,5.204641289371857
경기 고양시,장항2동,문화,30,4.333333333333333,8.647,3.4339872044851463,4.182019361875091,8.148411791342578,5.204171847560381
인천 부평구,삼산1동,쇼핑,39,4.128205128205129,8.284615384615385,3.6888794541139363,4.065560164386042,7.979188876920066,5.203069984477565
경기 가평군,조종면,음식,96,3.8020833333333335,7.226145833333334,4.574710978503383,3.8222537664035476,7.240559350740735,5.201683391416015
서울 강남구,신사동,액티비티,101,3.801980198019802,7.162079207920792,4.624972813284271,3.821318734201718,7.185577865415493,5.201451466902248
서울 동대문구,용신동,쇼핑,42,4.238095238095238,8.028571428571428,3.7612001156935624,4.145615489500073,7.815229433074062,5.201061415005676
경기 부천시,중1동,힐링,27,4.555555555555555,8.66851851851852,3.332204510175204,4.305265097111208,8.128083688543194,5.200462053383108
서울 중구,신대방1동,음식,40,4.3,8.05575,3.713572066704308,4.185119471896628,7.826616654904202,5.200337147680249
경기 김포시,월곶면,힐링,24,4.708333333333333,8.833333333333334,3.2188758248682006,4.374688794523914,8.183661094867707,5.200176168540834
서울 강서구,가양1동,음식,189,3.6296296296296298,6.596931216931217,5.247024072160486,3.6557339583092,6.659583410552868,5.1997784607117605
서울 동작구,노량진1동,액티비티,40,4.275,8.074,3.713572066704308,4.167878092586283,7.839202861800754,5.198941695554112
경기 의왕시,청계동,힐링,86,3.86046511627907,7.298720930232559,4.465908118654584,3.872470474711581,7.301959288311959,5.19879335819463
경기 수원시,매산동,음식,56,4.142857142857143,7.626964285714286,4.04305126783455,4.09103958608114,7.551672513303294,5.198611026935506
서울 종로구,숭인2동,쇼핑,40,4.1,8.24325,3.713572066704308,4.047188437413869,7.955926999731789,5.198475162998885
경기 가평군,상면,음식,245,3.4816326530612245,6.4509795918367345,5.5053315359323625,3.512307716235758,6.510280479028303,5.197788663659162
경기 용인시,원삼면,문화,33,4.333333333333333,8.394242424242425,3.5263605246161616,4.190920183725576,8.014191489891054,5.196343364040087
서울 용산구,원효로1동,음식,120,3.808333333333333,6.9271666666666665,4.795790545596741,3.8241806476087277,6.9780707680032155,5.195874008757434
경기 수원시,호매실동,음식,126,3.6746031746031744,7.00015873015873,4.844187086458591,3.706506453958364,7.039817819336415,5.195768391768647
인천 서구,오류왕길동,문화,30,4.633333333333334,8.308,3.4339872044851463,4.369519361875091,7.936536791342578,5.194972630019092
서울 동대문구,전농2동,힐링,19,4.947368421052632,9.301578947368421,2.995732273553991,4.452349442432551,8.336317999579562,5.194877607643605
서울 종로구,평창동,힐링,40,4.4,7.92975,3.713572066704308,4.254084989138007,7.739720103180065,5.194039763091551
경기 포천시,영북면,문화,26,4.538461538461538,8.745384615384616,3.295836866004329,4.2894756675001,8.161221954191904,5.193231263125789
경기 남양주시,호평동,음식,66,4.015151515151516,7.484545454545454,4.204692619390966,3.996868206785767,7.448735309338616,5.192869709003822
경기 용인시,남사읍,음식,56,4.196428571428571,7.548571428571429,4.04305126783455,4.131580126621682,7.49234818897897,5.192230158383692
서울 강서구,방화3동,힐링,31,4.387096774193548,8.459032258064516,3.4657359027997265,4.21912100755111,8.039668693560076,5.191964384386171
경기 포천시,영북면,음식,45,4.044444444444444,8.051333333333334,3.828641396489095,4.011697291587371,7.841647079118155,5.191100805570807
서울 광진구,능동,문화,35,4.3428571428571425,8.234571428571428,3.58351893845611,4.202583573018951,7.923089924234787,5.190841976632195
경기 광주시,도척면,액티비티,74,4.0675675675675675,7.26527027027027,4.31748811353631,4.040618797500048,7.275475717222214,5.190729242350562
경기 군포시,대야동,힐링,30,4.533333333333333,8.379666666666667,3.4339872044851463,4.307019361875091,7.981328458009244,5.1896432854017025
서울 서초구,양재1동,음식,217,3.447004608294931,6.586175115207373,5.384495062789089,3.4839869334893807,6.642186238231675,5.188529606754995
인천 남동구,남촌도림동,액티비티,16,5.0,9.851875,2.833213344056216,4.433439099117776,8.510110764248346,5.18735283730363
경기 이천시,모가면,힐링,54,4.148148148148148,7.632037037037037,4.007333185232471,4.093568463472284,7.55338563867283,5.187227533041534
인천 계양구,계양1동,음식,97,3.845360824742268,7.1169072164948455,4.584967478670572,3.8585819945217774,7.148293617256033,5.186916098119413
경기 부천시,상2동,음식,82,3.902439024390244,7.274268292682927,4.418840607796598,3.9073692937000444,7.282037659844438,5.1866285370255385
경기 화성시,팔탄면,힐링,150,3.74,6.697133333333333,5.017279836814924,3.7603388652976455,6.763593845145499,5.184887930387453
서울 종로구,종로5·6가동,음식,271,3.3653136531365315,6.400516605166051,5.605802066295998,3.4004738040484583,6.457625487835446,5.180942039104669
서울 서대문구,남가좌2동,음식,98,3.826530612244898,7.09530612244898,4.59511985013459,3.842559735948314,7.129773844693481,5.179421769365215
경기 고양시,흥도동,음식,243,3.4238683127572016,6.449917695473251,5.497168225293202,3.45876218149427,6.509746229825455,5.177664881293459
서울 강서구,공항동,음식,70,4.071428571428571,7.284857142857143,4.2626798770413155,4.042465106477323,7.291520068005042,5.176974432626866
서울 중구,회현동,액티비티,62,4.032258064516129,7.493064516129032,4.143134726391533,4.009211617125056,7.453547074805547,5.176395945655431
서울 동대문구,전농1동,음식,63,4.063492063492063,7.436825396825396,4.1588830833596715,4.033789251481536,7.410293407215355,5.17577816766153
인천 남동구,남촌도림동,음식,110,3.8181818181818183,6.948363636363637,4.709530201312334,3.8338822607031595,7.000263796753467,5.1753942108946935
경기 광주시,오포2동,음식,56,3.9285714285714284,7.738392857142857,4.04305126783455,3.9288774239189785,7.635996837627618,5.174418775637282
경기 이천시,모가면,음식,34,4.264705882352941,8.288529411764706,3.5553480614894135,4.148787103269315,7.9523801150854565,5.17319211180097
경기 파주시,금촌3동,음식,21,4.714285714285714,9.073333333333332,3.091042453358316,4.352228958205241,8.262917076524198,5.173174332948675
서울 성동구,성수1가1동,문화,50,4.26,7.5854,3.9318256327243257,4.172601902500065,7.514467146830055,5.17278376043191
경기 용인시,죽전3동,음식,60,3.933333333333333,7.622833333333333,4.110873864173311,3.932524735512877,7.552355974159535,5.172596692204217
서울 마포구,상암동,액티비티,69,3.971014492753623,7.381449275362319,4.248495242049359,3.9624934410345336,7.368204206717745,5.171389484889717
경기 수원시,인계동,액티비티,19,4.578947368421052,9.506315789473684,2.995732273553991,4.2631602532433615,8.441453134714695,5.1688492387337845
인천 부평구,부평4동,쇼핑,32,4.3125,8.349375,3.4965075614664802,4.174738587400088,7.9778753196888745,5.168739887894125
경기 오산시,신장1동,힐링,42,4.190476190476191,7.9280952380952385,3.7612001156935624,4.1122821561667395,7.744896099740729,5.167597177902707
인천 강화군,내가면,힐링,26,4.653846153846154,8.481538461538461,3.295836866004329,4.357657485681918,8.005312863282812,5.164255664273443
경기 포천시,군내면,음식,86,3.8255813953488373,7.196395348837209,4.465908118654584,3.8436243208654273,7.217343903696574,5.162115248426012
경기 안양시,비산3동,음식,144,3.8125,6.592291666666666,4.976733742420574,3.82553660104941,6.672862752990394,5.161677855037042
경기 김포시,하성면,힐링,46,4.217391304347826,7.711304347826087,3.8501476017100584,4.136514521406319,7.600527593506934,5.1601264065478585
인천 부평구,부평1동,음식,104,3.826923076923077,6.948557692307692,4.653960350157523,3.842105978442659,7.00298168839708,5.159065774544494
경기 화성시,송산면,음식,32,4.34375,8.271875,3.4965075614664802,4.194738587400088,7.928275319688875,5.158983724634366
경기 남양주시,갈매동,음식,51,3.980392156862745,7.767254901960785,3.9512437185814275,3.9672018749276003,7.64990965194846,5.158375910377134
경기 평택시,고덕면,음식,76,3.9473684210526314,7.221184210526315,4.343805421853684,3.9440098869149405,7.2396145317494005,5.157725598162802
경기 연천군,중면,힐링,40,4.275,7.8865,3.713572066704308,4.167878092586283,7.709892516973167,5.156916248290277
경기 고양시,탄현2동,음식,28,4.5,8.410714285714286,3.367295829986474,4.276889768913139,7.98290795618356,5.15677309508831
서울 송파구,가락1동,쇼핑,40,4.15,8.00775,3.713572066704308,4.081671196034558,7.79351320662834,5.156663059221808
경기 광주시,남한산성면,힐링,43,4.4186046511627906,7.612325581395348,3.784189633918261,4.274375891311548,7.525307639089242,5.156010350827619
경기 구리시,교문1동,음식,175,3.5885714285714285,6.573600000000001,5.170483995038151,3.6203985977720436,6.642972880748414,5.155825970887568
경기 안성시,원곡면,음식,66,3.9242424242424243,7.428333333333333,4.204692619390966,3.9254396353571956,7.404568642671949,5.155788263901674
서울 동대문구,회기동,문화,27,4.555555555555555,8.43925925925926,3.332204510175204,4.305265097111208,7.990528132987639,5.155756939081887
서울 동대문구,휘경2동,음식,29,4.793103448275862,8.027241379310345,3.4011973816621555,4.462487858936264,7.755399276264759,5.153984553451493
인천 연수구,옥련1동,문화,28,4.357142857142857,8.534285714285714,3.367295829986474,4.189933247174008,8.058125347487907,5.153550342360267
경기 안산시,초지동,문화,50,4.24,7.522,3.9318256327243257,4.157896020147124,7.467849499771232,5.152953999949658
서울 강남구,종로1·2·3·4가동,음식,50,4.12,7.6392,3.9318256327243257,4.069660726029476,7.554025970359466,5.152886028074974
서울 마포구,합정동,문화,26,4.615384615384615,8.45923076923077,3.295836866004329,4.334930212954645,7.992131045100994,5.1527401637947285
경기 평택시,중앙동,음식,24,4.541666666666667,8.739166666666668,3.2188758248682006,4.279450699285819,8.129851571058184,5.1523850190950435
서울 강남구,개포2동,음식,40,4.425,7.711,3.713572066704308,4.271326368448351,7.588858034214547,5.150496003610226
경기 고양시,가좌동,음식,33,4.333333333333333,8.173030303030302,3.5263605246161616,4.190920183725576,7.871054234989092,5.149824215356406
서울 마포구,서교동,문화,69,3.8115942028985508,7.449710144927536,4.248495242049359,3.836056659425338,7.422342137752227,5.148753992861077
서울 영등포구,왕십리도선동,음식,31,4.451612903225806,8.179032258064515,3.4657359027997265,4.259937334081722,7.862525836417218,5.14738062126654
경기 김포시,통진읍,음식,61,4.0,7.432786885245902,4.127134385045092,3.984011764177271,7.406503366891693,5.147379473446145
경기 용인시,상갈동,문화,44,4.2272727272727275,7.721363636363637,3.8066624897703196,4.140918215645232,7.604092999749093,5.147170008322587
경기 용인시,신봉동,음식,123,3.6097560975609757,6.918373983739838,4.820281565605037,3.6506165203546415,6.969317489251375,5.1465427827832855
경기 양평군,양서면,문화,46,4.195652173913044,7.673913043478261,3.8501476017100584,4.120889521406319,7.573652593506933,5.146420494608149
서울 마포구,명동,음식,51,4.078431372549019,7.619607843137255,3.9512437185814275,4.039665643043542,7.540779217165851,5.145965672158957
서울 성북구,월곡2동,음식,42,4.309523809523809,7.714047619047619,3.7612001156935624,4.1956154895000735,7.595062766407396,5.145417148675579
서울 서초구,반포2동,액티비티,34,4.352941176470588,8.070294117647059,3.5553480614894135,4.206479410961623,7.809687807393148,5.145174331933269
서울 중랑구,망우본동,쇼핑,39,4.230769230769231,7.923333333333333,3.6888794541139363,4.135735602982533,7.731995894463925,5.145061751577283
서울 종로구,창신3동,문화,30,4.5,8.179666666666666,3.4339872044851463,4.286186028541758,7.856328458009244,5.142389855513272
경기 용인시,연무동,힐링,22,4.681818181818182,8.79,3.1354942159291497,4.34342323425011,8.127344149611094,5.142172975137936
경기 안산시,일동,힐링,22,4.590909090909091,8.872727272727273,3.1354942159291497,4.29342323425011,8.172844149611095,5.141051135101704
인천 강화군,교동면,힐링,57,4.035087719298246,7.470526315789473,4.060443010546419,4.009825724933393,7.43378354645925,5.140662259214898
인천 중구,신포동,음식,306,3.4411764705882355,6.06421568627451,5.726847747587197,3.4683238560802607,6.133838783902605,5.140492630341048
서울 마포구,가양1동,음식,40,4.225,7.85275,3.713572066704308,4.133395333965593,7.686616654904203,5.138379809796487
경기 광주시,퇴촌면,힐링,46,4.065217391304348,7.763478260869565,3.8501476017100584,4.027139521406319,7.6380275935069335,5.137512424204076
인천 미추홀구,주안7동,쇼핑,25,4.44,8.648,3.258096538021482,4.226440217907079,8.091017813591714,5.136891800201041
인천 연수구,연수2동,음식,81,3.950617283950617,7.055679012345679,4.406719247264253,3.946837670404085,7.10327036347923,5.136762804763472
경기 용인시,중앙동,음식,86,3.8255813953488373,7.100581395348837,4.465908118654584,3.8436243208654273,7.138113134465805,5.136365502584561
서울 은평구,진관동,음식,183,3.557377049180328,6.488633879781421,5.214935757608986,3.5907309918905694,6.562854557136537,5.13620926669213
경기 안양시,안양2동,음식,23,4.608695652173913,8.69608695652174,3.1780538303479458,4.310656813902546,8.090823560596188,5.135064246988641
인천 강화군,길상면,액티비티,109,3.7247706422018347,6.906146788990825,4.700480365792417,3.7538340895275937,6.964439102239714,5.1350521060646335
서울 강북구,수유1동,음식,40,4.325,7.738249999999999,3.713572066704308,4.202360851206972,7.607651137662822,5.134659985973305
경기 부천시,상동,음식,90,3.8222222222222224,7.039666666666667,4.51085950651685,3.840156753425967,7.085960796152257,5.134352359790529
경기 시흥시,배곧1동,힐링,20,4.8,8.915000000000001,3.044522437723423,4.387813930789589,8.158256999590625,5.1338834677454726
서울 강동구,천호2동,음식,88,3.852272727272727,7.033068181818181,4.48863636973214,3.865442729905702,7.08135628287211,5.1329718531973
서울 중랑구,묵1동,힐링,19,4.7894736842105265,9.075263157894737,2.995732273553991,4.37126836135147,8.220101783363344,5.131309017071853
경기 안성시,양성면,문화,33,4.363636363636363,8.053333333333333,3.5263605246161616,4.210528026862831,7.793603254596936,5.1308917948175194
경기 광명시,광명2동,음식,40,4.325,7.719499999999999,3.713572066704308,4.202360851206972,7.594720103180064,5.1304574412469215
서울 광진구,구의3동,음식,46,4.1521739130434785,7.646521739130435,3.8501476017100584,4.089639521406319,7.553965093506934,5.130078873962146
인천 연수구,송도4동,음식,128,3.7734375,6.6521875,4.859812404361672,3.7927186943150986,6.734203876605779,5.129451601422225
경기 군포시,군포2동,음식,38,4.2631578947368425,7.854736842105264,3.6635616461296463,4.156016595892935,7.682031535436495,5.12624269703093
경기 남양주시,별내면,음식,108,3.7222222222222223,6.88787037037037,4.6913478822291435,3.751880391825432,6.949236237971776,5.126230942195555
경기 용인시,구성동,음식,89,3.831460674157303,7.00808988764045,4.499809670330265,3.8480086857009757,7.060128654060222,5.1245125596620085
경기 고양시,창릉동,음식,167,3.467065868263473,6.628203592814372,5.123963979403259,3.512091510108132,6.695263599915912,5.121759476684716
경기 부천시,춘의동,음식,37,4.351351351351352,7.797567567567567,3.6375861597263857,4.213398715818262,7.640432108808068,5.121712526916117
경기 양주시,옥정2동,힐링,27,4.37037037037037,8.445185185185185,3.332204510175204,4.194153986000098,7.994083688543194,5.121558718609317
경기 화성시,반월동,음식,46,4.065217391304348,7.694782608695652,3.8501476017100584,4.027139521406319,7.588652593506933,5.121465707590502
서울 노원구,상계2동,음식,63,3.7301587301587302,7.546349206349206,4.1588830833596715,3.7745299922222766,7.49547859240054,5.1209709621348845
경기 이천시,신둔면,음식,218,3.463302752293578,6.339128440366973,5.389071729816501,3.4988852939406967,6.413744771120524,5.120660324147415
서울 양천구,목4동,음식,40,4.2,7.79225,3.713572066704308,4.116153954655248,7.644892516973168,5.1193336698195395
서울 강남구,삼성1동,문화,132,3.8484848484848486,6.507878787878788,4.890349128221754,3.8582461958000294,6.605025106562958,5.119214803548404
경기 안산시,해양동,음식,21,4.666666666666667,8.809999999999999,3.091042453358316,4.326587932564215,8.121122204729327,5.118932893401932
경기 수원시,서둔동,액티비티,49,3.8979591836734695,7.744285714285714,3.912023005428146,3.906521333880663,7.6296084475290105,5.1184758055341195
경기 부천시,도당동,힐링,22,4.7272727272727275,8.608636363636363,3.1354942159291497,4.36842323425011,8.027594149611094,5.117709142158682
경기 구리시,수택1동,음식,109,3.706422018348624,6.858807339449541,4.700480365792417,3.7380860580315307,6.923809180979872,5.116836742199898
경기 과천시,갈현동,음식,51,3.9607843137254903,7.6123529411764705,3.9512437185814275,3.952709121304412,7.535416898325272,5.116554772119531
경기 고양시,장항1동,음식,105,3.7714285714285714,6.837904761904762,4.663439094112067,3.7946091818699546,6.90807939824751,5.116492318610061
경기 시흥시,연성동,힐링,39,4.256410256410256,7.754102564102563,3.6888794541139363,4.153279462631656,7.616206420779714,5.1130127174238895
경기 용인시,포곡읍,액티비티,41,4.146341463414634,7.771463414634146,3.7376696182833684,4.080286938474651,7.632945186177013,5.112636991323984
경기 남양주시,수동면,음식,40,4.15,7.811249999999999,3.713572066704308,4.081671196034558,7.65799596524903,5.112620390489309
경기 양주시,은현면,음식,40,4.25,7.7090000000000005,3.713572066704308,4.150636713275937,7.58747872386972,5.111646229220697
경기 양주시,옥정1동,문화,25,4.56,8.3864,3.258096538021482,4.296207659767544,7.9389247903359,5.109660930991561
경기 화성시,향남읍,문화,26,4.576923076923077,8.26923076923077,3.295836866004329,4.3122029402273725,7.879858317828266,5.109020435727898
경기 용인시,백암면,음식,68,3.8970588235294117,7.231323529411765,4.23410650459726,3.9039177833721443,7.249346116098184,5.108988976989158
경기 안성시,죽산면,음식,33,4.151515151515151,8.153636363636364,3.5263605246161616,4.073273124902047,7.85850521538125,5.108312426403323
인천 남동구,논현고잔동,힐링,19,4.526315789473684,9.193684210526316,2.995732273553991,4.236133226216335,8.280912594174156,5.108074513676645
경기 광주시,광남1동,음식,124,3.629032258064516,6.752580645161291,4.8283137373023015,3.667161474436651,6.824181450594675,5.10750440759495
인천 남동구,구월3동,음식,105,3.7714285714285714,6.804095238095238,4.663439094112067,3.7946091818699546,6.879217609629624,5.107112329892854
서울 중구,필동,음식,133,3.654135338345865,6.6465413533834585,4.897839799950911,3.686999532251685,6.726515006519495,5.106883519635815
서울 중구,잠실3동,음식,38,4.184210526315789,7.843947368421053,3.6635616461296463,4.102445167321507,7.674710106865066,5.1068176911452285
경기 의정부시,호원2동,음식,79,3.8860759493670884,7.036708860759493,4.382026634673881,3.8941951481443753,7.0888017111798325,5.106499735721943
서울 마포구,성산2동,문화,40,3.975,7.947750000000001,3.713572066704308,3.9609815408621447,7.752133896283513,5.104813413145332
경기 고양시,고양동,음식,92,3.75,6.969456521739131,4.532599493153256,3.779426630636404,7.026397872585853,5.103428501883286
경기 수원시,인계동,힐링,24,4.416666666666667,8.592083333333333,3.2188758248682006,4.208022127857247,8.045803952010564,5.102342392400255
경기 고양시,팽성읍,음식,38,4.2631578947368425,7.744210526315789,3.6635616461296463,4.156016595892935,7.607031535436495,5.1018679376179055
서울 노원구,상계1동,음식,96,3.7604166666666665,6.899062499999999,4.574710978503383,3.787166047105302,6.965120754249506,5.10100238439265
서울 강동구,암사2동,문화,23,4.521739130434782,8.588695652173913,3.1780538303479458,4.261876326097667,8.030579658157164,5.099964006991705
서울 동작구,흑석동,음식,49,4.081632653061225,7.482857142857142,3.912023005428146,4.040849692089618,7.438414417678264,5.099079477574115
경기 수원시,망포1동,음식,62,4.064516129032258,7.150322580645161,4.143134726391533,4.034211617125055,7.187922074805547,5.09802326977437
경기 오산시,세마동,문화,19,4.842105263157895,8.819473684210527,2.995732273553991,4.398295388378497,8.088750432011995,5.097219813602631
서울 강동구,천호2동,힐링,23,4.478260869565218,8.615652173913043,3.1780538303479458,4.23748608219523,8.045701609376676,5.097118010151339
서울 강북구,우이동,힐링,23,4.391304347826087,8.694782608695652,3.1780538303479458,4.188705594390351,8.090091853279116,5.09602353206721
경기 용인시,서농동,음식,29,4.275862068965517,8.231724137931035,3.4011973816621555,4.14333892276605,7.881569489030719,5.093441420548291
경기 의정부시,송산1동,음식,116,3.586206896551724,6.8181896551724135,4.762173934797756,3.632365144552272,6.885251984958535,5.092680544285158
경기 성남시,위례동,음식,45,4.066666666666666,7.605555555555555,3.828641396489095,4.027570307460387,7.523234380705456,5.09266823780254
서울 강남구,소공동,음식,38,4.131578947368421,7.827894736842104,3.6635616461296463,4.066730881607222,7.663817249722209,5.091913837458955
서울 종로구,을지로동,쇼핑,40,4.275,7.58875,3.713572066704308,4.167878092586283,7.504547689386961,5.090179838035308
경기 고양시,주엽2동,음식,35,4.228571428571429,7.871714285714286,3.58351893845611,4.127111874905744,7.683467282725354,5.088951508952645
서울 종로구,부암동,음식,219,3.401826484018265,6.285525114155251,5.393627546352362,3.441927972025335,6.363897746769804,5.087962902748029
경기 오산시,남촌동,음식,24,4.375,8.555,3.2188758248682006,4.184212604047723,8.02461347582009,5.087879748908893
경기 동두천시,불현동,음식,65,3.8615384615384616,7.242,4.189654742026425,3.8763485466265593,7.258358626318599,5.087284679169713
서울 송파구,장지동,음식,68,3.7794117647058822,7.261176470588235,4.23410650459726,3.8108945275581907,7.272950767260974,5.0870619122832395
서울 강동구,둔촌2동,음식,89,3.662921348314607,7.033483146067416,4.499809670330265,3.7078217698131253,7.0812501493873246,5.0867717608421215
경기 김포시,월곶면,음식,52,3.923076923076923,7.495,3.970291913552122,3.9248132767143487,7.449339514063482,5.086500654338719
서울 중구,회현동,음식,166,3.5060240963855422,6.4758433734939755,5.117993812416755,3.5474833117935023,6.5581726412198025,5.086336184748066
경기 양평군,양서면,힐링,43,4.1395348837209305,7.573720930232558,3.784189633918261,4.077654579836137,7.498094524335143,5.084572625348265
인천 부평구,갈산2동,음식,70,4.1,6.8911428571428575,4.2626798770413155,4.065192379204595,6.978338249823224,5.08242279820527
서울 성북구,보문동,음식,40,4.275,7.552,3.713572066704308,4.167878092586283,7.479202861800754,5.081942850371596
인천 남동구,논현고잔동,음식,29,4.379310344827586,8.068620689655173,3.4011973816621555,4.207168710000094,7.780931191158378,5.0810439060339645
경기 파주시,탄현면,액티비티,107,3.560747663551402,6.888130841121495,4.68213122712422,3.6138954349600354,6.9499501278755496,5.07926968428146
경기 화성시,동탄1동,음식,207,3.3768115942028984,6.340096618357489,5.337538079701318,3.4210530194222417,6.418283404375306,5.078982187863877
경기 평택시,비전1동,힐링,19,4.631578947368421,8.913684210526316,2.995732273553991,4.290187280270389,8.137128810390372,5.078544373915605
경기 용인시,백암면,힐링,77,3.792207792207792,7.054545454545456,4.356708826689592,3.818283467052678,7.104355431415198,5.078366888369647
서울 성동구,성수2가3동,문화,20,4.55,8.8285,3.044522437723423,4.256234983421169,8.112730683801152,5.077221260943529
