시도,시군구,읍면동,시간대,혼잡도,z_score,min_max,fixed_level,quantile_level,final_level
경기도,가평군,가평읍,00시,408.375,-0.2906298213064067,0.3117254464745744,보통,여유,여유
경기도,가평군,가평읍,01시,112.41666666666669,-0.0846620616401147,0.4986069771196509,보통,보통,보통
경기도,가평군,가평읍,02시,66.20833333333333,0.2182798688493951,0.6777551157201267,붐빔,붐빔,붐빔
경기도,가평군,가평읍,03시,6.916666666666667,0.0706539813501554,0.6610222898086118,붐빔,붐빔,붐빔
경기도,가평군,가평읍,04시,-94.70833333333331,0.247461049130935,0.7359382424539267,붐빔,붐빔,붐빔
경기도,가평군,가평읍,05시,-584.0,0.2809779773731236,0.8035336438324028,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,가평읍,06시,-1013.5,0.1852299079915724,0.4466994595665052,붐빔,보통,보통
경기도,가평군,가평읍,07시,-1643.375,0.173447356976532,0.3643201277389652,붐빔,보통,보통
경기도,가평군,가평읍,08시,2982.25,-0.0114726819940506,0.2316744483730864,보통,여유,여유
경기도,가평군,가평읍,09시,1542.0416666666667,-0.0289272860892562,0.1637723603286071,보통,여유,여유
경기도,가평군,가평읍,10시,174.75,-0.0166349201432809,0.1814491557356935,보통,여유,여유
경기도,가평군,가평읍,11시,-744.125,-0.0380477111317573,0.3361276050496585,보통,보통,보통
경기도,가평군,가평읍,12시,814.875,0.1912136867111732,0.3386398959705947,붐빔,보통,보통
경기도,가평군,가평읍,13시,1451.1666666666667,0.2337570127293761,0.3021430275124703,붐빔,여유,보통
경기도,가평군,가평읍,14시,532.0416666666666,0.2751952138444453,0.3934047515868363,붐빔,보통,보통
경기도,가평군,가평읍,15시,-520.2083333333334,0.1236989991439848,0.7589374230252001,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,가평읍,16시,-2499.6666666666665,-0.0313434116010124,0.8310547274632166,보통,매우 붐빔,붐빔
경기도,가평군,가평읍,17시,-3211.9166666666665,-0.012673209188621,0.8415843125900376,보통,매우 붐빔,붐빔
경기도,가평군,가평읍,18시,-1632.0,-0.0298267722360681,0.7604396888479835,보통,매우 붐빔,붐빔
경기도,가평군,가평읍,19시,847.8333333333334,-0.1528692379384535,0.6451665961170363,보통,붐빔,붐빔
경기도,가평군,가평읍,20시,389.2916666666667,-0.0186935629187638,0.7430701556603226,보통,붐빔,붐빔
경기도,가평군,가평읍,21시,282.0416666666667,0.0009677045121841,0.7707016931408596,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,가평읍,22시,629.4166666666666,-0.0459419736006907,0.7402880520748392,보통,붐빔,붐빔
경기도,가평군,가평읍,23시,788.75,-0.1751323975072661,0.6019989350096571,보통,보통,보통
경기도,가평군,북면,00시,0.0,-0.4084826976815278,0.3052095736328202,여유,여유,여유
경기도,가평군,북면,01시,0.0,-0.3043403790784344,0.4874379556302549,여유,보통,보통
경기도,가평군,북면,02시,0.0,-0.0882232770097136,0.6625396187029003,보통,붐빔,붐빔
경기도,가평군,북면,03시,0.0,0.027109894650275,0.6587480991327935,붐빔,붐빔,붐빔
경기도,가평군,북면,04시,0.2083333333333333,0.3024342624890985,0.7392688222350559,매우 붐빔,붐빔,붐빔
경기도,가평군,북면,05시,-24.0,0.3548019119107194,0.80690231310277,매우 붐빔,매우 붐빔,매우 붐빔
경기도,가평군,북면,06시,-26.791666666666668,0.2575021879814105,0.4509473371524349,붐빔,보통,보통
경기도,가평군,북면,07시,-437.9583333333333,0.205463561568932,0.3658508323345129,붐빔,보통,보통
경기도,가평군,북면,08시,-456.0833333333333,-0.0653054323861354,0.2292222911433322,보통,여유,여유
경기도,가평군,북면,09시,-91.0,-0.0660214407279755,0.1623770081795768,보통,여유,여유
경기도,가평군,북면,10시,-136.58333333333334,-0.0334811428948565,0.1807595799309446,보통,여유,여유
경기도,가평군,북면,11시,-357.6666666666667,-0.0017273902359925,0.3382467854717673,보통,보통,보통
경기도,가평군,북면,12시,221.875,0.1205025247523978,0.335212070224184,붐빔,보통,보통
경기도,가평군,북면,13시,-192.0833333333333,-0.0101278237701053,0.2919184062885647,보통,여유,여유
경기도,가평군,북면,14시,-25.83333333333333,0.1458542851697641,0.3891384562441051,붐빔,보통,보통
경기도,가평군,북면,15시,54.333333333333336,0.1941677563864149,0.7615830825146832,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,북면,16시,-182.16666666666663,0.1429288449502946,0.8384207475437662,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,북면,17시,413.8333333333333,0.109730511338949,0.8472538060982141,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,북면,18시,127.25,0.0093365295031709,0.7622930738962994,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,북면,19시,146.41666666666666,-0.1781659344542002,0.6441085716386715,보통,붐빔,붐빔
경기도,가평군,북면,20시,223.7083333333333,-0.0264221103638006,0.7427206911482943,보통,붐빔,붐빔
경기도,가평군,북면,21시,116.20833333333331,-0.0065657356130015,0.7703845494611467,보통,매우 붐빔,붐빔
경기도,가평군,북면,22시,122.83333333333331,-0.0724248132727607,0.7392101928355606,보통,붐빔,붐빔
경기도,가평군,북면,23시,0.0,-0.2539778313460651,0.5986366489535351,보통,보통,보통
경기도,가평군,상면,00시,105.875,-0.3779282482509408,0.3068988739992009,여유,여유,여유
경기도,가평군,상면,01시,46.54166666666666,-0.2133912758246897,0.4920620464396156,보통,보통,보통
경기도,가평군,상면,02시,17.333333333333332,-0.0079807920019167,0.6665230339069067,보통,붐빔,붐빔
경기도,가평군,상면,03시,4.791666666666667,0.0572759788098307,0.66032359267327,붐빔,붐빔,붐빔
경기도,가평군,상면,04시,-22.625,0.2892098020324375,0.7384676116467948,붐빔,붐빔,붐빔
경기도,가평군,상면,05시,-66.33333333333333,0.3492211740022226,0.8066476577472125,매우 붐빔,매우 붐빔,매우 붐빔
경기도,가평군,상면,06시,-206.125,0.2443667674722993,0.4501752893026887,붐빔,보통,보통
경기도,가평군,상면,07시,-233.4583333333333,0.2108951388983306,0.3661105177183686,붐빔,보통,보통
경기도,가평군,상면,08시,13.125,-0.0579592059905311,0.2295569220517697,보통,여유,여유
경기도,가평군,상면,09시,180.4583333333333,-0.0598553289868162,0.1626089557021174,보통,여유,여유
경기도,가평군,상면,10시,95.875,-0.0209028403344925,0.1812744545849454,보통,여유,여유
경기도,가평군,상면,11시,-18.58333333333333,0.0301405096507712,0.3401061806496779,붐빔,보통,보통
경기도,가평군,상면,12시,15.166666666666666,0.0958539810145194,0.3340171964518439,붐빔,보통,보통
경기도,가평군,상면,13시,-12.708333333333334,0.0164943229191351,0.293034512439204,붐빔,여유,보통
경기도,가평군,상면,14시,-46.29166666666666,0.1411111082350215,0.3889820031099442,붐빔,보통,보통
경기도,가평군,상면,15시,66.79166666666667,0.1956957974637582,0.7616404508653508,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,상면,16시,102.5,0.1643353184626738,0.8393255416680077,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,상면,17시,180.66666666666663,0.1018589075320092,0.8468892092829373,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,상면,18시,213.75,0.0112621373476752,0.7623842023923513,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,상면,19시,339.25,-0.1712113715769948,0.6443994435221141,보통,붐빔,붐빔
경기도,가평군,상면,20시,166.875,-0.0290747874435767,0.7426007440938387,보통,붐빔,붐빔
경기도,가평군,상면,21시,164.08333333333334,-0.0043908806622883,0.7704761067696869,보통,매우 붐빔,붐빔
경기도,가평군,상면,22시,184.4583333333333,-0.069203220915877,0.7393413125768744,보통,붐빔,붐빔
경기도,가평군,상면,23시,154.875,-0.2384961368094135,0.5992968506054424,보통,보통,보통
경기도,가평군,설악면,00시,445.3333333333333,-0.2799640217609795,0.3123151392825161,보통,여유,여유
경기도,가평군,설악면,01시,141.79166666666666,-0.0272590913680557,0.5015254945955679,보통,보통,보통
경기도,가평군,설악면,02시,5.833333333333333,-0.0612185945551666,0.6638801911273255,보통,붐빔,붐빔
경기도,가평군,설악면,03시,0.0,0.027109894650275,0.6587480991327935,붐빔,붐빔,붐빔
경기도,가평군,설악면,04시,0.0,0.302313601353545,0.7392615119194695,매우 붐빔,붐빔,붐빔
경기도,가평군,설악면,05시,-378.375,0.3080852033361471,0.8047705770801157,매우 붐빔,매우 붐빔,매우 붐빔
경기도,가평군,설악면,06시,-906.7083333333334,0.1930519532436291,0.4471592083208964,붐빔,보통,보통
경기도,가평군,설악면,07시,-1128.625,0.1871192612812161,0.3649737856917269,붐빔,보통,보통
경기도,가평군,설악면,08시,29.08333333333333,-0.0577093520957157,0.2295683032468618,보통,여유,여유
경기도,가평군,설악면,09시,-882.0,-0.0839888183633044,0.1617011383763673,보통,여유,여유
경기도,가평군,설악면,10시,-741.4166666666666,-0.0662086281012097,0.1794199275779286,보통,여유,여유
경기도,가평군,설악면,11시,-214.2083333333333,0.0117551827930229,0.3390334526624218,붐빔,보통,보통
경기도,가평군,설악면,12시,240.16666666666663,0.1226836799027563,0.3353178048716456,붐빔,보통,보통
경기도,가평군,설악면,13시,169.16666666666666,0.0434875099803511,0.2941661740762634,붐빔,여유,보통
경기도,가평군,설악면,14시,-480.1666666666667,0.0405190483134847,0.3856639858268118,붐빔,보통,보통
경기도,가평군,설악면,15시,-562.25,0.1185424993211106,0.7587438288251211,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,설악면,16시,-407.4166666666667,0.1259904087957393,0.8377048053547074,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,설악면,17시,-581.875,0.076115837254882,0.845696842178509,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,설악면,18시,-117.54166666666669,0.0038871335077649,0.7620351837641679,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,설악면,19시,596.1666666666666,-0.1619456337418935,0.6447869793979366,보통,붐빔,붐빔
경기도,가평군,설악면,20시,843.5,0.0025064611623497,0.7440287647810122,붐빔,붐빔,붐빔
경기도,가평군,설악면,21시,797.5416666666666,0.0243857249214296,0.7716875478155854,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,설악면,22시,677.0416666666666,-0.0434522642944581,0.7403893839641709,보통,붐빔,붐빔
경기도,가평군,설악면,23시,477.6666666666667,-0.2062290699341269,0.6006728479681881,보통,보통,보통
경기도,가평군,조종면,00시,163.29166666666666,-0.3613583815388791,0.3078149920255184,여유,여유,여유
경기도,가평군,조종면,01시,90.375,-0.1277346450073761,0.4964170540774379,보통,보통,보통
경기도,가평군,조종면,02시,52.083333333333336,0.1528899591915991,0.6745090153495542,붐빔,붐빔,붐빔
경기도,가평군,조종면,03시,25.58333333333333,0.1881705526847721,0.6671598646445549,붐빔,붐빔,붐빔
경기도,가평군,조종면,04시,-76.66666666666667,0.257910303469866,0.7365713157837024,붐빔,붐빔,붐빔
경기도,가평군,조종면,05시,-131.95833333333334,0.340569931673598,0.8062528918170914,매우 붐빔,매우 붐빔,매우 붐빔
경기도,가평군,조종면,06시,-169.45833333333334,0.2470524482455376,0.450333142952265,붐빔,보통,보통
경기도,가평군,조종면,07시,-930.5416666666666,0.1923804101451037,0.3652253228381919,붐빔,보통,보통
경기도,가평군,조종면,08시,261.5416666666667,-0.0540698354399057,0.2297340883315055,보통,여유,여유
경기도,가평군,조종면,09시,-243.79166666666663,-0.06949206724445,0.1622464553683479,보통,여유,여유
경기도,가평군,조종면,10시,-244.91666666666663,-0.0393430512398908,0.1805196311766154,보통,여유,여유
경기도,가평군,조종면,11시,-36.958333333333336,0.0284135811855387,0.340005419618287,붐빔,보통,보통
경기도,가평군,조종면,12시,18.625,0.0962663634233571,0.3340371872849631,붐빔,보통,보통
경기도,가평군,조종면,13시,-43.375,0.0119428943562359,0.2928436984724512,붐빔,여유,보통
경기도,가평군,조종면,14시,-51.458333333333336,0.1399132387036404,0.3889424915241276,붐빔,보통,보통
경기도,가평군,조종면,15시,146.25,0.2054415310239376,0.762006341984826,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,조종면,16시,-191.875,0.1421987939654608,0.8383898902500091,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,조종면,17시,245.875,0.1040603120991752,0.8469911739033641,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,조종면,18시,42.333333333333336,0.0074461688157432,0.7622036134555702,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,조종면,19시,301.2083333333333,-0.1725833499492698,0.6443420610610978,보통,붐빔,붐빔
경기도,가평군,조종면,20시,177.79166666666666,-0.0285652556291329,0.7426237837773192,보통,붐빔,붐빔
경기도,가평군,조종면,21시,108.29166666666669,-0.0069253722018923,0.7703694094362358,보통,매우 붐빔,붐빔
경기도,가평군,조종면,22시,99.83333333333331,-0.0736271925702588,0.7391612556501616,보통,붐빔,붐빔
경기도,가평군,조종면,23시,106.04166666666669,-0.2433776396334533,0.5990886837138536,보통,보통,보통
경기도,가평군,청평면,00시,644.1666666666666,-0.2225827416811838,0.3154876467002134,보통,여유,여유
경기도,가평군,청평면,01시,225.41666666666663,0.1361561729383592,0.5098339549844553,붐빔,보통,보통
경기도,가평군,청평면,02시,104.33333333333331,0.3947747577487559,0.6865167140654773,매우 붐빔,붐빔,붐빔
경기도,가평군,청평면,03시,-40.708333333333336,-0.2291706638182977,0.6453632540106585,보통,붐빔,붐빔
경기도,가평군,청평면,04시,-283.625,0.1380455314110435,0.7293092482802482,붐빔,붐빔,붐빔
경기도,가평군,청평면,05시,-4242.166666666667,-0.2012724807119033,0.7815280123397564,보통,매우 붐빔,붐빔
경기도,가평군,청평면,06시,-4014.125,-0.0345533884683825,0.4337814702775928,보통,보통,보통
경기도,가평군,청평면,07시,-4382.791666666667,0.1006876823435583,0.3608414653007046,붐빔,보통,보통
경기도,가평군,청평면,08시,-851.5,-0.0714963291532329,0.2289402871187277,보통,여유,여유
경기도,가평군,청평면,09시,-1899.75,-0.1071067685382173,0.1608315220777371,보통,여유,여유
경기도,가평군,청평면,10시,-2177.708333333333,-0.1439262598557014,0.1762386685354368,보통,여유,여유
경기도,가평군,청평면,11시,-4478.833333333333,-0.3890449427058912,0.3156479825402382,여유,여유,여유
경기도,가평군,청평면,12시,-701.0,0.0104560431458128,0.3298774080222972,붐빔,여유,보통
경기도,가평군,청평면,13시,1333.2083333333333,0.2162500911783332,0.3014090678115504,붐빔,여유,보통
경기도,가평군,청평면,14시,3811.1666666666665,1.0354462965069844,0.4184815442657218,매우 붐빔,보통,붐빔
경기도,가평군,청평면,15시,778.5416666666666,0.2829934485780661,0.7649179296817515,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,청평면,16시,349.0,0.1828717202921871,0.8401090255730154,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,청평면,17시,698.2083333333334,0.1193308858890497,0.8476984760882542,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,청평면,18시,1753.5416666666667,0.045539997604735,0.7640063861936992,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,청평면,19시,2661.125,-0.0874726040030381,0.6479017848585095,보통,붐빔,붐빔
경기도,가평군,청평면,20시,2056.708333333333,0.059132559792731,0.7465892474676574,붐빔,붐빔,붐빔
경기도,가평군,청평면,21시,1480.0416666666667,0.0553901845321184,0.7729927773315898,붐빔,매우 붐빔,매우 붐빔
경기도,가평군,청평면,22시,1520.625,0.0006480459539978,0.7421842793547313,붐빔,붐빔,붐빔
경기도,가평군,청평면,23시,1713.6666666666667,-0.0826754011864177,0.6059416727737243,보통,보통,보통
경기도,고양시,가좌동,00시,1342.2916666666667,-0.0211109588360503,0.3266266579708584,보통,여유,여유
경기도,고양시,가좌동,01시,177.20833333333334,0.0419501635698878,0.5050442745310708,붐빔,보통,보통
경기도,고양시,가좌동,02시,39.333333333333336,0.0938654389695177,0.6715789070504533,붐빔,붐빔,붐빔
경기도,고양시,가좌동,03시,2.9166666666666665,0.0454718589213089,0.6597070952009096,붐빔,붐빔,붐빔
경기도,고양시,가좌동,04시,-44.333333333333336,0.2766369117077654,0.7377058767626998,붐빔,붐빔,붐빔
경기도,고양시,가좌동,05시,-1798.0416666666667,0.1209327407197062,0.7962305994476786,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,가좌동,06시,-4081.0416666666665,-0.0394547558795425,0.4334933873671159,보통,보통,보통
경기도,고양시,가좌동,07시,-6220.583333333333,0.0518754204715574,0.358507736037109,붐빔,보통,보통
경기도,고양시,가좌동,08시,-3112.5416666666665,-0.106896646652342,0.2273277530412603,보통,여유,여유
경기도,고양시,가좌동,09시,-4723.25,-0.1712419022339837,0.1584189830267104,보통,여유,여유
경기도,고양시,가좌동,10시,-3287.958333333333,-0.2040018020717724,0.1737795629554931,보통,여유,여유
경기도,고양시,가좌동,11시,-2603.5416666666665,-0.2128003408130945,0.3259313198187124,보통,여유,여유
경기도,고양시,가좌동,12시,-1898.875,-0.1323822926575061,0.3229531133073196,보통,여유,여유
경기도,고양시,가좌동,13시,-1774.5833333333333,-0.2449963792305828,0.2820717833846665,보통,여유,여유
경기도,고양시,가좌동,14시,-899.2083333333334,-0.0566339668244096,0.3824594050319916,보통,보통,보통
경기도,고양시,가좌동,15시,-81.625,0.177492177672799,0.7609570192095716,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,가좌동,16시,146.45833333333334,0.1676409141236164,0.839465260315706,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,가좌동,17시,-174.58333333333334,0.0898658242478834,0.8463337138492257,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,가좌동,18시,3052.4166666666665,0.0744547246455502,0.765374762208837,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,가좌동,19시,5473.708333333333,0.0139636326730897,0.652144315946699,붐빔,붐빔,붐빔
경기도,고양시,가좌동,20시,4618.666666666667,0.1787111196198511,0.7519962742545431,붐빔,붐빔,붐빔
경기도,고양시,가좌동,21시,4326.333333333333,0.1846908951832638,0.778436094393115,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,가좌동,22시,5627.083333333333,0.2153228496948148,0.750921605997855,붐빔,붐빔,붐빔
경기도,고양시,가좌동,23시,3662.5833333333335,0.1121432106665134,0.6142495210562942,붐빔,보통,보통
경기도,고양시,강매동,00시,2662.75,0.3599599018112265,0.3476953781247237,매우 붐빔,보통,붐빔
경기도,고양시,강매동,01시,0.2083333333333333,-0.3039332658140935,0.4874586543357578,여유,보통,보통
경기도,고양시,강매동,02시,0.0416666666666666,-0.0880303864207525,0.6625491942202176,보통,붐빔,붐빔
경기도,고양시,강매동,03시,0.0,0.027109894650275,0.6587480991327935,붐빔,붐빔,붐빔
경기도,고양시,강매동,04시,-2.2916666666666665,0.3009863288624568,0.7391810984480199,매우 붐빔,붐빔,붐빔
경기도,고양시,강매동,05시,-2524.958333333333,0.0251044399799074,0.7918578461671111,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,강매동,06시,-9206.041666666666,-0.4148396821389948,0.4114297522558722,여유,보통,보통
경기도,고양시,강매동,07시,-32768.083333333336,-0.6532336218375243,0.3247962557050228,여유,여유,여유
경기도,고양시,강매동,08시,-22796.875,-0.4150871855669118,0.2132892420486603,여유,여유,여유
경기도,고양시,강매동,09시,-8768.791666666666,-0.2631354229222998,0.1549622707003818,보통,여유,여유
경기도,고양시,강매동,10시,-6609.416666666667,-0.3837256573503922,0.1664228264357449,여유,여유,여유
경기도,고양시,강매동,11시,-4717.208333333333,-0.4114480215031602,0.3143408309289299,여유,여유,여유
경기도,고양시,강매동,12시,-3133.833333333333,-0.2796425603146272,0.3158144590564857,보통,여유,여유
경기도,고양시,강매동,13시,474.2083333333333,0.088760619367559,0.2960642026776177,붐빔,여유,보통
경기도,고양시,강매동,14시,407.4166666666667,0.2463014415189563,0.392451693899921,붐빔,보통,보통
경기도,고양시,강매동,15시,2355.708333333333,0.4764362942623409,0.7721804942619178,매우 붐빔,매우 붐빔,매우 붐빔
경기도,고양시,강매동,16시,3640.125,0.4303590041508368,0.8505696481566608,매우 붐빔,매우 붐빔,매우 붐빔
경기도,고양시,강매동,17시,6023.666666666667,0.2991160099363647,0.8560257604980722,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,강매동,18시,28037.58333333333,0.6306585735424356,0.7916968507861742,매우 붐빔,매우 붐빔,매우 붐빔
경기도,고양시,강매동,19시,21666.041666666668,0.5979425451813134,0.6765690064946512,매우 붐빔,붐빔,붐빔
경기도,고양시,강매동,20시,6863.75,0.2834996433826771,0.7567345346564326,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,강매동,21시,7190.041666666667,0.314782806329969,0.7839127195094442,매우 붐빔,매우 붐빔,매우 붐빔
경기도,고양시,강매동,22시,5699.958333333333,0.2191325623602573,0.75107666240594,붐빔,붐빔,붐빔
경기도,고양시,강매동,23시,4261.666666666667,0.1720290874617724,0.6168032954310919,붐빔,보통,보통
경기도,고양시,고양동,00시,1598.7083333333333,0.0528882862626634,0.3307179426834546,붐빔,여유,보통
경기도,고양시,고양동,01시,66.625,-0.1741455571422323,0.4940574016501008,보통,보통,보통
경기도,고양시,고양동,02시,0.0,-0.0882232770097136,0.6625396187029003,보통,붐빔,붐빔
경기도,고양시,고양동,03시,0.75,0.0318315426056837,0.6589946981217377,붐빔,붐빔,붐빔
경기도,고양시,고양동,04시,-754.6666666666666,-0.1347692960753644,0.7127806247395699,보통,붐빔,붐빔
경기도,고양시,고양동,05시,-3756.7916666666665,-0.1372862445937147,0.784447776352443,보통,매우 붐빔,붐빔
경기도,고양시,고양동,06시,-6634.958333333333,-0.2265185255555333,0.4224985219158267,보통,보통,보통
경기도,고양시,고양동,07시,-11414.583333333334,-0.0860786756110632,0.3519121082437252,보통,보통,보통
경기도,고양시,고양동,08시,-8732.083333333334,-0.1948797927094203,0.2233199974254132,보통,여유,여유
경기도,고양시,고양동,09시,-6690.833333333333,-0.2159350915879399,0.1567377818126796,보통,여유,여유
경기도,고양시,고양동,10시,-5090.166666666667,-0.3015191565516839,0.1697878308512634,여유,여유,여유
경기도,고양시,고양동,11시,-3926.375,-0.3371235265595897,0.3186774394908301,여유,여유,여유
경기도,고양시,고양동,12시,-2816.208333333333,-0.2417679687173994,0.3176504846091058,보통,여유,여유
경기도,고양시,고양동,13시,-1839.6666666666667,-0.2546557969143444,0.2816668222215309,보통,여유,여유
경기도,고양시,고양동,14시,-815.7083333333334,-0.0372748495591874,0.3830979632414795,보통,보통,보통
경기도,고양시,고양동,15시,570.2083333333334,0.2574409222010881,0.763958592714066,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,고양동,16시,2079.125,0.3129743256280362,0.8456081131638937,매우 붐빔,매우 붐빔,매우 붐빔
경기도,고양시,고양동,17시,3532.1666666666665,0.2150040690429107,0.8521298650073126,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,고양동,18시,5873.916666666667,0.137265158556173,0.7683472367939291,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,고양동,19시,8246.25,0.1139557606791669,0.6563264477522636,붐빔,붐빔,붐빔
경기도,고양시,고양동,20시,5792.291666666667,0.2334896792283942,0.7544732161041408,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,고양동,21시,5439.166666666667,0.2352444426363943,0.7805643037895403,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,고양동,22시,6306.5,0.2508409598850412,0.7523672033621974,붐빔,붐빔,붐빔
경기도,고양시,고양동,23시,3617.0416666666665,0.1075907511215685,0.6140553858920396,붐빔,보통,보통
경기도,고양시,관산동,00시,1340.375,-0.0216640893649,0.3265960763821715,보통,여유,여유
경기도,고양시,관산동,01시,396.875,0.4712103894908742,0.5268689896133896,매우 붐빔,보통,붐빔
경기도,고양시,관산동,02시,100.54166666666669,0.3772217141533006,0.6856453419896009,매우 붐빔,붐빔,붐빔
경기도,고양시,관산동,03시,20.875,0.1585290960758175,0.665611770991739,붐빔,붐빔,붐빔
경기도,고양시,관산동,04시,-692.25,-0.0986192198635432,0.7149707952892326,보통,붐빔,붐빔
경기도,고양시,관산동,05시,-2858.9166666666665,-0.018920770981315,0.7898489262116056,보통,매우 붐빔,붐빔
경기도,고양시,관산동,06시,-5448.916666666667,-0.1396459082711812,0.4276045493421808,보통,보통,보통
경기도,고양시,관산동,07시,-8232.291666666666,-0.0015561168227966,0.3559531577938446,보통,보통,보통
경기도,고양시,관산동,08시,-4613.083333333333,-0.1303900887254171,0.2262575938275529,보통,여유,여유
경기도,고양시,관산동,09시,-4935.833333333333,-0.1760706822959016,0.1582373412369941,보통,여유,여유
경기도,고양시,관산동,10시,-3958.2083333333335,-0.2402689780864732,0.1722950184700553,보통,여유,여유
경기도,고양시,관산동,11시,-3231.375,-0.2718056880106563,0.3224885370046602,보통,여유,여유
경기도,고양시,관산동,12시,-2721.75,-0.230504463647097,0.3181964992920114,보통,여유,여유
경기도,고양시,관산동,13시,-1251.4166666666667,-0.1673499973885145,0.2853270281761711,보통,여유,여유
경기도,고양시,관산동,14시,223.7083333333333,0.2037094514878361,0.3910468021106835,붐빔,보통,보통
경기도,고양시,관산동,15시,-109.125,0.1741192441910379,0.7608303867298372,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,관산동,16시,1633.2916666666667,0.2794483791142105,0.8441910614763375,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,관산동,17시,2165.75,0.1688744451607124,0.8499932338493091,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,관산동,18시,4132.541666666667,0.0984997786691942,0.7665126832122829,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,관산동,19시,5954.083333333333,0.0312884285700865,0.652868918786848,붐빔,붐빔,붐빔
경기도,고양시,관산동,20시,4334.541666666667,0.1654496789988885,0.7513966269199883,붐빔,붐빔,붐빔
경기도,고양시,관산동,21시,4347.5,0.1856524498525087,0.7784765740386662,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,관산동,22시,4673.791666666667,0.1654872773262272,0.7488932837791139,붐빔,붐빔,붐빔
경기도,고양시,관산동,23시,3145.6666666666665,0.0604709205342291,0.6120460070144427,붐빔,보통,보통
경기도,고양시,구산동,00시,53.125,-0.3931513623710208,0.3060572154931647,여유,여유,여유
경기도,고양시,구산동,01시,13.25,-0.2784479754663567,0.488754393300243,보통,보통,보통
경기도,고양시,구산동,02시,3.0416666666666665,-0.0741422640155569,0.663238631467065,보통,붐빔,붐빔
경기도,고양시,구산동,03시,0.0,0.027109894650275,0.6587480991327935,붐빔,붐빔,붐빔
경기도,고양시,구산동,04시,0.0,0.302313601353545,0.7392615119194695,매우 붐빔,붐빔,붐빔
경기도,고양시,구산동,05시,-11.625,0.3564332890355458,0.8069767546781643,매우 붐빔,매우 붐빔,매우 붐빔
경기도,고양시,구산동,06시,-132.58333333333334,0.2497533885686239,0.4504918934975777,붐빔,보통,보통
경기도,고양시,구산동,07시,-32.125,0.2162426086733211,0.3663661818941615,붐빔,보통,보통
경기도,고양시,구산동,08시,408.625,-0.0517670045033563,0.2298389855082024,보통,여유,여유
경기도,고양시,구산동,09시,49.5,-0.0628300165082995,0.1624970583785034,보통,여유,여유
경기도,고양시,구산동,10시,-30.0,-0.0277139269153958,0.1809956525900115,보통,여유,여유
경기도,고양시,구산동,11시,-29.45833333333333,0.0291184499468581,0.3400465465698751,붐빔,보통,보통
경기도,고양시,구산동,12시,-20.625,0.0915860715061869,0.333810303371731,붐빔,여유,보통
경기도,고양시,구산동,13시,15.333333333333334,0.0206561590914601,0.2932089931452156,붐빔,여유,보통
경기도,고양시,구산동,14시,-8.125,0.1499598863861909,0.3892738790180734,붐빔,보통,보통
경기도,고양시,구산동,15시,40.25,0.1924404056033312,0.7615182313356677,붐빔,매우 붐빔,매우 붐빔
경기도,고양시,구산동,16시,110.54166666666669,0.1649400388063344,0.8393511015722785,붐빔,매우 붐빔,매우 붐빔
