시도,시군구,읍면동,시간대,혼잡도,z_score,min_max,fixed_level,quantile_level,final_level
강원특별자치도,강릉시,견소동,00시,0.0,-0.2083426781440384,0.3052095736328202,여유,여유,여유
강원특별자치도,강릉시,견소동,01시,0.0,-0.1486456420383928,0.4874379556302549,보통,보통,보통
강원특별자치도,강릉시,견소동,02시,0.0,-0.0451845520829337,0.6625396187029003,보통,붐빔,붐빔
강원특별자치도,강릉시,견소동,03시,0.0,0.0151507237150814,0.6587480991327935,보통,붐빔,붐빔
강원특별자치도,강릉시,견소동,04시,0.0,0.1647888693971496,0.7392615119194695,보통,붐빔,붐빔
강원특별자치도,강릉시,견소동,05시,0.0,0.2287950769624799,0.8070466846429286,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,견소동,06시,-109.375,0.1773918018828533,0.4505918076825936,보통,보통,보통
강원특별자치도,강릉시,견소동,07시,-206.66666666666663,0.1630758587391069,0.3661445392550067,보통,보통,보통
강원특별자치도,강릉시,견소동,08시,-534.5,-0.0149901024460151,0.2291663657930366,보통,여유,여유
강원특별자치도,강릉시,견소동,09시,-268.7916666666667,-0.010792061188744,0.1622250941229873,보통,여유,여유
강원특별자치도,강릉시,견소동,10시,-108.83333333333331,0.050163919380697,0.1808210437272458,보통,여유,여유
강원특별자치도,강릉시,견소동,11시,-49.0,0.1324401744579777,0.3399393880126817,보통,여유,여유
강원특별자치도,강릉시,견소동,12시,269.75,0.253918560698404,0.3505058970314744,붐빔,보통,보통
강원특별자치도,강릉시,견소동,13시,58.708333333333336,0.2047288670857752,0.341620520482093,붐빔,보통,보통
강원특별자치도,강릉시,견소동,14시,-299.7083333333333,0.2028662297181653,0.4109847336612083,붐빔,보통,보통
강원특별자치도,강릉시,견소동,15시,-354.0833333333333,0.2043985267015975,0.7597023983232325,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,견소동,16시,-520.5833333333334,0.1646555681415295,0.8373451126085949,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,견소동,17시,-751.1666666666666,0.0804023654586773,0.8454321250840721,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,견소동,18시,-597.7083333333334,0.0216516250255493,0.7615293240394558,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,견소동,19시,-428.7916666666667,-0.0836206373796436,0.6432409211739081,보통,붐빔,붐빔
강원특별자치도,강릉시,견소동,20시,-284.875,0.0082434698613271,0.7416473232988183,보통,붐빔,붐빔
강원특별자치도,강릉시,견소동,21시,-49.79166666666666,0.0351985461341224,0.7700670870440672,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,견소동,22시,12.416666666666666,-0.0058240283807369,0.7389752588839166,보통,붐빔,붐빔
강원특별자치도,강릉시,견소동,23시,0.0,-0.1213155501619452,0.5986366489535351,보통,보통,보통
강원특별자치도,강릉시,교동,00시,0.0,-0.2083426781440384,0.3052095736328202,여유,여유,여유
강원특별자치도,강릉시,교동,01시,0.0,-0.1486456420383928,0.4874379556302549,보통,보통,보통
강원특별자치도,강릉시,교동,02시,0.0,-0.0451845520829337,0.6625396187029003,보통,붐빔,붐빔
강원특별자치도,강릉시,교동,03시,0.0,0.0151507237150814,0.6587480991327935,보통,붐빔,붐빔
강원특별자치도,강릉시,교동,04시,0.0,0.1647888693971496,0.7392615119194695,보통,붐빔,붐빔
강원특별자치도,강릉시,교동,05시,0.0,0.2287950769624799,0.8070466846429286,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,교동,06시,-348.125,0.1452627893985882,0.4495639651688747,보통,보통,보통
강원특별자치도,강릉시,교동,07시,-2938.458333333333,0.0285339576652033,0.3626755594624766,보통,보통,보통
강원특별자치도,강릉시,교동,08시,-4623.458333333333,-0.1364057294954837,0.2262501945649474,보통,여유,여유
강원특별자치도,강릉시,교동,09시,-3085.208333333333,-0.1321191877847909,0.1598186074248128,보통,여유,여유
강원특별자치도,강릉시,교동,10시,-3402.5416666666665,-0.2776869741253822,0.1735257710037988,여유,여유,여유
강원특별자치도,강릉시,교동,11시,-3283.5,-0.3831918680886111,0.3222027046911229,여유,여유,여유
강원특별자치도,강릉시,교동,12시,-3243.0,-0.4025357347556769,0.3306593846371148,여유,여유,여유
강원특별자치도,강릉시,교동,13시,-2721.208333333333,-0.3971172274317929,0.3255019507388019,여유,여유,여유
강원특별자치도,강릉시,교동,14시,-2024.9583333333333,-0.2676765886434704,0.3983063666187162,여유,보통,보통
강원특별자치도,강릉시,교동,15시,-3523.7916666666665,-0.3596385176103329,0.7451064700946847,여유,붐빔,보통
강원특별자치도,강릉시,교동,16시,-3403.708333333333,-0.1880993349445869,0.8281812909711692,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,교동,17시,-1786.2083333333333,0.0158152359592803,0.8438136566265505,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,교동,18시,-1700.2083333333333,-0.0247554158920171,0.7603678307805283,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,교동,19시,-650.2916666666666,-0.0984829136600052,0.6429068081807403,보통,붐빔,붐빔
강원특별자치도,강릉시,교동,20시,-778.0833333333334,-0.0342808675767226,0.7406064044692061,보통,붐빔,붐빔
강원특별자치도,강릉시,교동,21시,-796.625,-0.0279466303961575,0.768638824904576,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,교동,22시,-36.54166666666666,-0.010594314048123,0.7388710900563008,보통,붐빔,붐빔
강원특별자치도,강릉시,교동,23시,0.0,-0.1213155501619452,0.5986366489535351,보통,보통,보통
강원특별자치도,강릉시,구정면,00시,0.0,-0.2083426781440384,0.3052095736328202,여유,여유,여유
강원특별자치도,강릉시,구정면,01시,0.0,-0.1486456420383928,0.4874379556302549,보통,보통,보통
강원특별자치도,강릉시,구정면,02시,0.0,-0.0451845520829337,0.6625396187029003,보통,붐빔,붐빔
강원특별자치도,강릉시,구정면,03시,0.0,0.0151507237150814,0.6587480991327935,보통,붐빔,붐빔
강원특별자치도,강릉시,구정면,04시,0.0,0.1647888693971496,0.7392615119194695,보통,붐빔,붐빔
강원특별자치도,강릉시,구정면,05시,0.0,0.2287950769624799,0.8070466846429286,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,구정면,06시,0.0,0.1921105903245978,0.4510626779441141,보통,보통,보통
강원특별자치도,강릉시,구정면,07시,-493.875,0.1489307262085268,0.365779826265822,보통,보통,보통
강원특별자치도,강릉시,구정면,08시,-174.95833333333334,-0.0043140394123384,0.2294227844156196,보통,여유,여유
강원특별자치도,강릉시,구정면,09시,-430.5416666666667,-0.0177600155256061,0.1620868868655042,보통,여유,여유
강원특별자치도,강릉시,구정면,10시,-18.125,0.059192893753083,0.1810219546650052,보통,여유,여유
강원특별자치도,강릉시,구정면,11시,-234.29166666666663,0.1029016613801619,0.3389233238253914,보통,여유,여유
강원특별자치도,강릉시,구정면,12시,-90.375,0.1866192643777433,0.3484712446149862,보통,보통,보통
강원특별자치도,강릉시,구정면,13시,-309.3333333333333,0.1250486225809387,0.3394865337537365,보통,여유,여유
강원특별자치도,강릉시,구정면,14시,-2.5416666666666665,0.2839151448646461,0.413168526197243,붐빔,보통,보통
강원특별자치도,강릉시,구정면,15시,-199.0833333333333,0.2319801628253258,0.7604161450271906,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,구정면,16시,-29.791666666666668,0.2247047046897103,0.8389050613775412,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,구정면,17시,-111.33333333333331,0.1203282927801515,0.8464326162733842,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,구정면,18시,-30.95833333333333,0.0455075800731964,0.7621264000526052,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,구정면,19시,-8.958333333333334,-0.0554505290649475,0.6438742023099425,보통,붐빔,붐빔
강원특별자치도,강릉시,구정면,20시,-4.0,0.0324604639197788,0.742240111490963,보통,붐빔,붐빔
강원특별자치도,강릉시,구정면,21시,0.0,0.0394084594321409,0.7701623098323227,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,구정면,22시,0.0,-0.0070338540223378,0.7389488398961468,보통,붐빔,붐빔
강원특별자치도,강릉시,구정면,23시,0.0,-0.1213155501619452,0.5986366489535351,보통,보통,보통
강원특별자치도,강릉시,난곡동,00시,0.0,-0.2083426781440384,0.3052095736328202,여유,여유,여유
강원특별자치도,강릉시,난곡동,01시,0.0,-0.1486456420383928,0.4874379556302549,보통,보통,보통
강원특별자치도,강릉시,난곡동,02시,0.0,-0.0451845520829337,0.6625396187029003,보통,붐빔,붐빔
강원특별자치도,강릉시,난곡동,03시,0.0,0.0151507237150814,0.6587480991327935,보통,붐빔,붐빔
강원특별자치도,강릉시,난곡동,04시,0.0,0.1647888693971496,0.7392615119194695,보통,붐빔,붐빔
강원특별자치도,강릉시,난곡동,05시,0.0,0.2287950769624799,0.8070466846429286,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,난곡동,06시,0.0,0.1921105903245978,0.4510626779441141,보통,보통,보통
강원특별자치도,강릉시,난곡동,07시,-1.9583333333333333,0.1731578311927177,0.3664044891920245,보통,보통,보통
강원특별자치도,강릉시,난곡동,08시,13.083333333333334,0.0012695823828849,0.2295568923358557,보통,여유,여유
강원특별자치도,강릉시,난곡동,09시,-2.5,0.0006793958351831,0.1624526269881533,보통,여유,여유
강원특별자치도,강릉시,난곡동,10시,1.25,0.0611214528174649,0.1810648685768371,보통,여유,여유
강원특별자치도,강릉시,난곡동,11시,0.3333333333333333,0.1403047122326873,0.3402099119609056,보통,여유,여유
강원특별자치도,강릉시,난곡동,12시,-3.0,0.2029476948283305,0.3489649003036794,붐빔,보통,보통
강원특별자치도,강릉시,난곡동,13시,-5.541666666666667,0.190818877611479,0.3412479848163933,보통,여유,여유
강원특별자치도,강릉시,난곡동,14시,-1.7083333333333333,0.2841424272963525,0.4131746501247136,붐빔,보통,보통
강원특별자치도,강릉시,난곡동,15시,-1.75,0.2670948479548896,0.7613248290029823,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,난곡동,16시,-6.75,0.2275238890441668,0.8389782977871878,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,난곡동,17시,-11.958333333333334,0.1265293436177209,0.8465880064457277,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,난곡동,18시,-7.458333333333333,0.046496755095022,0.7621511575052898,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,난곡동,19시,-1.2083333333333333,-0.0549305171409168,0.6438858924936764,보통,붐빔,붐빔
강원특별자치도,강릉시,난곡동,20시,1.4583333333333333,0.0329310804783988,0.7422516313327032,보통,붐빔,붐빔
강원특별자치도,강릉시,난곡동,21시,0.0,0.0394084594321409,0.7701623098323227,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,난곡동,22시,0.0,-0.0070338540223378,0.7389488398961468,보통,붐빔,붐빔
강원특별자치도,강릉시,난곡동,23시,0.0,-0.1213155501619452,0.5986366489535351,보통,보통,보통
강원특별자치도,강릉시,남문동,00시,0.0,-0.2083426781440384,0.3052095736328202,여유,여유,여유
강원특별자치도,강릉시,남문동,01시,0.0,-0.1486456420383928,0.4874379556302549,보통,보통,보통
강원특별자치도,강릉시,남문동,02시,0.0,-0.0451845520829337,0.6625396187029003,보통,붐빔,붐빔
강원특별자치도,강릉시,남문동,03시,0.0,0.0151507237150814,0.6587480991327935,보통,붐빔,붐빔
강원특별자치도,강릉시,남문동,04시,0.0,0.1647888693971496,0.7392615119194695,보통,붐빔,붐빔
강원특별자치도,강릉시,남문동,05시,0.0,0.2287950769624799,0.8070466846429286,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,남문동,06시,0.0,0.1921105903245978,0.4510626779441141,보통,보통,보통
강원특별자치도,강릉시,남문동,07시,9.416666666666666,0.1737180547790877,0.3664189337946717,보통,보통,보통
강원특별자치도,강릉시,남문동,08시,-10.5,0.0005693098510665,0.2295400731284872,보통,여유,여유
강원특별자치도,강릉시,남문동,09시,35.208333333333336,0.0023038158956829,0.1624848468665723,보통,여유,여유
강원특별자치도,강릉시,남문동,10시,22.5,0.0632366466300128,0.1811119354478786,보통,여유,여유
강원특별자치도,강릉시,남문동,11시,8.041666666666666,0.1415335462599857,0.3402521813278156,보통,여유,여유
강원특별자치도,강릉시,남문동,12시,7.541666666666667,0.2049176962131653,0.3490244591445184,붐빔,보통,보통
강원특별자치도,강릉시,남문동,13시,20.83333333333333,0.1965290094773866,0.3414009128814957,보통,보통,보통
강원특별자치도,강릉시,남문동,14시,13.0,0.2881539622159693,0.4132827374445706,붐빔,보통,보통
강원특별자치도,강릉시,남문동,15시,6.0,0.268473929761076,0.7613605163381801,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,남문동,16시,4.291666666666667,0.2288748544219806,0.8390133929925339,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,남문동,17시,1.0416666666666667,0.1273405502681702,0.846608334216701,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,남문동,18시,7.0,0.0471053432733439,0.7621663894841578,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,남문동,19시,1.8333333333333333,-0.0547264264395499,0.6438904805765397,보통,붐빔,붐빔
강원특별자치도,강릉시,남문동,20시,1.5833333333333333,0.0329418579568405,0.7422518951458729,보통,붐빔,붐빔
강원특별자치도,강릉시,남문동,21시,0.0,0.0394084594321409,0.7701623098323227,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,남문동,22시,0.0,-0.0070338540223378,0.7389488398961468,보통,붐빔,붐빔
강원특별자치도,강릉시,남문동,23시,0.0,-0.1213155501619452,0.5986366489535351,보통,보통,보통
강원특별자치도,강릉시,남항진동,00시,0.0,-0.2083426781440384,0.3052095736328202,여유,여유,여유
강원특별자치도,강릉시,남항진동,01시,0.0,-0.1486456420383928,0.4874379556302549,보통,보통,보통
강원특별자치도,강릉시,남항진동,02시,0.0,-0.0451845520829337,0.6625396187029003,보통,붐빔,붐빔
강원특별자치도,강릉시,남항진동,03시,0.0,0.0151507237150814,0.6587480991327935,보통,붐빔,붐빔
강원특별자치도,강릉시,남항진동,04시,0.0,0.1647888693971496,0.7392615119194695,보통,붐빔,붐빔
강원특별자치도,강릉시,남항진동,05시,0.0,0.2287950769624799,0.8070466846429286,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,남항진동,06시,-0.25,0.1920769473795881,0.4510616016692306,보통,보통,보통
강원특별자치도,강릉시,남항진동,07시,-157.16666666666666,0.1655137547852884,0.3662073970863067,보통,보통,보통
강원특별자치도,강릉시,남항진동,08시,-70.875,-0.0012234373196133,0.2294970147689876,보통,여유,여유
강원특별자치도,강릉시,남항진동,09시,-46.583333333333336,-0.0012196499372022,0.1624149599921675,보통,여유,여유
강원특별자치도,강릉시,남항진동,10시,-43.375,0.0566795458111143,0.1809660281476501,보통,여유,여유
강원특별자치도,강릉시,남항진동,11시,-67.08333333333333,0.1295573962533966,0.3398402263627416,보통,여유,여유
강원특별자치도,강릉시,남항진동,12시,-17.541666666666668,0.2002301830366019,0.3488827420607829,붐빔,보통,보통
강원특별자치도,강릉시,남항진동,13시,-43.75,0.1825468540395402,0.3410264444756367,보통,여유,여유
